Rank,EntryId,EntryName,TimeRemaining,Points,Lineup,,Player,Roster Position,%Drafted,FPTS
3764,4965534110,ryrom11,0,126.76,DST Falcons  FLEX DeVonta Smith QB Jalen Hurts RB TreVeyon Henderson RB D'Andre Swift TE Dallas Goedert WR George Pickens WR Jameson Williams WR DK Metcalf,,,
3764,4965882614,johnnyrats,0,126.76,DST Packers  FLEX Christian Watson QB Jalen Hurts RB Javonte Williams RB Kenneth Walker III TE Tyler Warren WR Stefon Diggs WR DeVonta Smith WR DK Metcalf,,,
3767,4964274463,DirtyGuerty,0,126.71999,DST Saints  FLEX Saquon Barkley QB Tyler Shough RB Ashton Jeanty RB Emanuel Wilson TE Juwan Johnson WR CeeDee Lamb WR Chris Olave WR Jameson Williams,,,
3768,4965845745,donknship,0,126.68001,DST Seahawks  FLEX DK Metcalf QB Patrick Mahomes RB D'Andre Swift RB Emanuel Wilson TE Travis Kelce WR Amon-Ra St. Brown WR Alec Pierce WR Xavier Worthy,,,
3769,4965634598,pmillss,0,126.58,DST Saints  FLEX Javonte Williams QB Jacoby Brissett RB Jaylen Warren RB Breece Hall TE Trey McBride WR Jameson Williams WR Wan'Dale Robinson WR Alec Pierce,,,
3770,4965490737,dui_man,0,126.560005,DST Browns  FLEX Javonte Williams QB Jalen Hurts RB Derrick Henry RB Alvin Kamara TE Travis Kelce WR DeVonta Smith WR DK Metcalf WR Alec Pierce,,,
3770,4964835359,BreesLeftArm9,0,126.56,DST Browns  FLEX Travis Kelce QB Drake Maye RB Travis Etienne Jr. RB David Montgomery TE Hunter Henry WR CeeDee Lamb WR Stefon Diggs WR DeVonta Smith,,,
3770,4965742768,Drunkdrafter81,0,126.56,DST Packers  FLEX Bhayshul Tuten QB Jordan Love RB Bijan Robinson RB Emanuel Wilson TE Tyler Warren WR George Pickens WR Alec Pierce WR Christian Watson,,,
3773,4964665406,christx14,0,126.48,DST Falcons  FLEX Jonathan Taylor QB Jacoby Brissett RB TreVeyon Henderson RB Kareem Hunt TE Mark Andrews WR Chris Olave WR Darnell Mooney WR Andrei Iosivas,,,
3774,4963898972,ctk1227,0,126.46001,DST Raiders  FLEX Jaxon Smith-Njigba QB Jared Goff RB David Montgomery RB Bhayshul Tuten TE Mike Gesicki WR Amon-Ra St. Brown WR Jameson Williams WR DK Metcalf,,,
3774,4965242129,joebeigs,0,126.46,DST Jets  FLEX Brock Bowers QB Drake Maye RB Chase Brown RB Emanuel Wilson TE Trey McBride WR CeeDee Lamb WR DeVonta Smith WR Adonai Mitchell,,,
3776,4965161663,checkurhead88,0,126.420006,DST Seahawks  FLEX Hunter Henry QB Joe Flacco RB Saquon Barkley RB TreVeyon Henderson TE Mike Gesicki WR Amon-Ra St. Brown WR Justin Jefferson WR Andrei Iosivas,,,
3777,4964104779,SwainTrain,0,126.380005,DST Browns  FLEX DeVonta Smith QB Jacoby Brissett RB TreVeyon Henderson RB Zach Charbonnet TE Trey McBride WR Rome Odunze WR A.J. Brown WR Jameson Williams,,,
3778,4965129263,Macdoupa,0,126.36,DST Browns  FLEX Quinshon Judkins QB Drake Maye RB Derrick Henry RB Chase Brown TE Travis Kelce WR Stefon Diggs WR DK Metcalf WR Luther Burden III,,,
3778,4965681016,pstor18,0,126.36,DST Vikings  FLEX TreVeyon Henderson QB Jalen Hurts RB Derrick Henry RB Travis Etienne Jr. TE Theo Johnson WR Jameson Williams WR DeVonta Smith WR DK Metcalf,,,
3780,4962128777,nolan.brady,0,126.26,DST Lions  FLEX Dallas Goedert QB Jalen Hurts RB Saquon Barkley RB David Montgomery TE Hunter Henry WR CeeDee Lamb WR DeVonta Smith WR DK Metcalf,,,
3781,4965551846,fitness1080,0,126.18,DST Cowboys  FLEX Tyler Warren QB Patrick Mahomes RB Javonte Williams RB Travis Etienne Jr. TE Travis Kelce WR George Pickens WR DeVonta Smith WR Hollywood Brown,,,
3782,4960893224,kevdawg289,0,126.159996,DST Browns  FLEX Jameson Williams QB Drake Maye RB Chase Brown RB Rhamondre Stevenson TE Hunter Henry WR Tee Higgins WR Stefon Diggs WR Wan'Dale Robinson,,,
3782,4963438898,Buttfumbletwo,0,126.159996,DST Seahawks  FLEX Noah Fant QB Drake Maye RB Chase Brown RB Alvin Kamara TE Hunter Henry WR Jaxon Smith-Njigba WR Tee Higgins WR DeMario Douglas,,,
3782,4965752434,Thomaslong1415,0,126.159996,DST Browns  FLEX Wan'Dale Robinson QB Jordan Love RB Bijan Robinson RB TreVeyon Henderson TE Theo Johnson WR Tee Higgins WR Jakobi Meyers WR Christian Watson,,,
3785,4963403259,bhodgman,0,126.08001,DST Seahawks  FLEX Luther Burden III QB J.J. McCarthy RB Jahmyr Gibbs RB Kenneth Walker III TE Brock Bowers WR Justin Jefferson WR DK Metcalf WR Romeo Doubs,,,
3786,4963118349,daddy608,0,126.060005,DST Ravens  FLEX Saquon Barkley QB Caleb Williams RB Derrick Henry RB Aaron Jones Sr. TE Colston Loveland WR Rome Odunze WR DK Metcalf WR Christian Watson,,,
3786,4964357109,thePicos8,0,126.06,DST Browns  FLEX Kyle Pitts Sr. QB Caleb Williams RB Saquon Barkley RB Emanuel Wilson TE Trey McBride WR Tee Higgins WR Jameson Williams WR Jakobi Meyers,,,
3788,4963098010,mesta016,0,126.020004,DST Browns  FLEX Tyler Warren QB Tyler Shough RB TreVeyon Henderson RB Kenneth Walker III TE Travis Kelce WR Rashee Rice WR Chris Olave WR DeVonta Smith,,,
3788,4963448865,Crusher1814,0,126.02,DST Browns  FLEX Travis Kelce QB Lamar Jackson RB Derrick Henry RB TreVeyon Henderson TE Trey McBride WR A.J. Brown WR Mack Hollins WR Andrei Iosivas,,,
3790,4963480640,BIGTIMEFISH,0,125.92,DST Seahawks  FLEX Saquon Barkley QB Joe Flacco RB TreVeyon Henderson RB Chase Brown TE Hunter Henry WR Tee Higgins WR Darnell Mooney WR Greg Dortch,,,
3791,4965633632,shocae,0,125.88,DST Seahawks  FLEX Kyle Pitts Sr. QB Jacoby Brissett RB D'Andre Swift RB David Montgomery TE Trey McBride WR Jaxon Smith-Njigba WR Romeo Doubs WR Michael Wilson,,,
3792,4965793418,sdudgeon,0,125.840004,DST Browns  FLEX Michael Pittman Jr. QB Daniel Jones RB Jahmyr Gibbs RB D'Andre Swift TE Dallas Goedert WR Tee Higgins WR Stefon Diggs WR Allen Lazard,,,
3793,4962981524,ssearl7117,0,125.76,DST Browns  FLEX Jerry Jeudy QB Dak Prescott RB Saquon Barkley RB TreVeyon Henderson TE AJ Barner WR Tee Higgins WR George Pickens WR Tre Tucker,,,
3793,4964217862,phdeluxe,0,125.76,DST Jaguars  FLEX Parker Washington QB Jalen Hurts RB Derrick Henry RB Breece Hall TE Travis Kelce WR Rome Odunze WR DeVonta Smith WR Rashid Shaheed,,,
3795,4964120552,RattlerBlack,0,125.740005,DST Seahawks  FLEX Jakobi Meyers QB Trevor Lawrence RB Derrick Henry RB Emanuel Wilson TE Brock Bowers WR Zay Flowers WR Jameson Williams WR Christian Watson,,,
3796,4958276910,gobblegobble77,0,125.68,DST Browns  FLEX Kenneth Walker III QB Patrick Mahomes RB Derrick Henry RB David Montgomery TE Travis Kelce WR Rome Odunze WR DeVonta Smith WR DK Metcalf,,,
3797,4962975168,scottylda1,0,125.66,DST Ravens  FLEX Kyle Pitts Sr. QB Shedeur Sanders RB Derrick Henry RB Saquon Barkley TE Trey McBride WR Rome Odunze WR Wan'Dale Robinson WR Jerry Jeudy,,,
3797,4963949713,Blocky402,0,125.66,DST Packers  FLEX Saquon Barkley QB Jared Goff RB Derrick Henry RB David Montgomery TE Mike Gesicki WR Amon-Ra St. Brown WR Jameson Williams WR Adonai Mitchell,,,
3797,4964732128,Mikey_McDuck,0,125.66,DST Titans  FLEX Cedric Tillman QB Shedeur Sanders RB Derrick Henry RB David Montgomery TE T.J. Hockenson WR Amon-Ra St. Brown WR CeeDee Lamb WR Rashee Rice,,,
3797,4965198599,SwanyeWest,0,125.659996,DST Saints  FLEX Malachi Corley QB Shedeur Sanders RB Bijan Robinson RB Jahmyr Gibbs TE Trey McBride WR Tee Higgins WR Alec Pierce WR Rashid Shaheed,,,
3801,4958550586,bmoore44,0,125.64001,DST Saints  FLEX Bijan Robinson QB Jameis Winston RB Jaylen Warren RB Tyrone Tracy Jr. TE Dallas Goedert WR Chris Olave WR Jameson Williams WR DeVonta Smith,,,
3802,4964777286,barrilleaux23,0,125.619995,DST Browns  FLEX Travis Kelce QB Joe Flacco RB Derrick Henry RB Travis Etienne Jr. TE Juwan Johnson WR George Pickens WR Stefon Diggs WR Jameson Williams,,,
3802,4965163949,fuzzylogic101,0,125.619995,DST Lions  FLEX Chris Olave QB Tyler Shough RB Jahmyr Gibbs RB Bhayshul Tuten TE Juwan Johnson WR Justin Jefferson WR Tee Higgins WR Luther Burden III,,,
3804,4965643977,smelga22,0,125.58,DST Bears  FLEX Quinshon Judkins QB Jacoby Brissett RB TreVeyon Henderson RB Travis Etienne Jr. TE Juwan Johnson WR Rashee Rice WR Rome Odunze WR Kayshon Boutte,,,
3804,4965108575,thebriman1969,0,125.579994,DST Browns  FLEX CeeDee Lamb QB Jacoby Brissett RB Kenneth Walker III RB David Montgomery TE Trey McBride WR Jameson Williams WR DeVonta Smith WR Michael Wilson,,,
3806,4965507705,AGruenke,0,125.48,DST Browns  FLEX Michael Wilson QB Jacoby Brissett RB Derrick Henry RB TreVeyon Henderson TE Trey McBride WR Rome Odunze WR Jameson Williams WR Jerry Jeudy,,,
3807,4961648639,conor.swenson,0,125.46,DST Vikings  FLEX Trey McBride QB Sam Darnold RB Saquon Barkley RB Tyjae Spears TE Colston Loveland WR Jaxon Smith-Njigba WR Jameson Williams WR Jakobi Meyers,,,
3808,4962498838,trenzington,0,125.380005,DST Browns  FLEX DK Metcalf QB Tyrod Taylor RB Saquon Barkley RB TreVeyon Henderson TE Kyle Pitts Sr. WR Amon-Ra St. Brown WR Chris Olave WR Darius Slayton,,,
3809,4964179588,Utegreg,0,125.36001,DST Seahawks  FLEX Brock Bowers QB Caleb Williams RB Travis Etienne Jr. RB D'Andre Swift TE Hunter Henry WR Chris Olave WR Zay Flowers WR Rome Odunze,,,
3809,4960196199,TOMMYBBQ1,0,125.36,DST Browns  FLEX David Montgomery QB Drake Maye RB Jahmyr Gibbs RB TreVeyon Henderson TE Noah Fant WR Stefon Diggs WR Rome Odunze WR Hollywood Brown,,,
3811,4965988656,zline34,0,125.34,DST Raiders  FLEX CeeDee Lamb QB Daniel Jones RB Kareem Hunt RB Zonovan Knight TE Tyler Warren WR Michael Pittman Jr. WR A.J. Brown WR Alec Pierce,,,
3812,4965629014,shorseman,0,125.26,DST Browns  FLEX Dallas Goedert QB Jalen Hurts RB Derrick Henry RB Quinshon Judkins TE Travis Kelce WR Tee Higgins WR DeVonta Smith WR Kayshon Boutte,,,
3813,4959498465,cusematt23,0,125.22,DST Browns  FLEX Trey McBride QB Lamar Jackson RB Saquon Barkley RB Kenneth Walker III TE Isaiah Likely WR Jaxon Smith-Njigba WR DK Metcalf WR Van Jefferson,,,
3814,4960748957,stavlazos,0,125.18001,DST Cowboys  FLEX Jerry Jeudy QB Patrick Mahomes RB Jonathan Taylor RB Keaton Mitchell TE Travis Kelce WR Rashee Rice WR DJ Moore WR Michael Wilson,,,
3815,4962816878,edjc43,0,125.16,DST Jaguars  FLEX Jerry Jeudy QB Jalen Hurts RB TreVeyon Henderson RB Zach Charbonnet TE Travis Kelce WR CeeDee Lamb WR A.J. Brown WR DeVonta Smith,,,
3815,4965314208,drewd10,0,125.16,DST Browns  FLEX Michael Pittman Jr. QB Jalen Hurts RB TreVeyon Henderson RB David Montgomery TE Dallas Goedert WR CeeDee Lamb WR DeVonta Smith WR Darnell Mooney,,,
3815,4965361616,driller33,0,125.159996,DST Raiders  FLEX Derrick Henry QB Jalen Hurts RB Saquon Barkley RB TreVeyon Henderson TE Dallas Goedert WR Michael Wilson WR Christian Watson WR Darius Slayton,,,
3818,4964358170,evanshay,0,125.06,DST Saints  FLEX Isaiah Likely QB Sam Darnold RB TreVeyon Henderson RB David Montgomery TE Trey McBride WR Jaxon Smith-Njigba WR Chris Olave WR Alec Pierce,,,
3818,4964898583,odj810,0,125.06,DST Saints  FLEX CeeDee Lamb QB Jalen Hurts RB Kenneth Walker III RB David Montgomery TE Travis Kelce WR Zay Flowers WR A.J. Brown WR Alec Pierce,,,
3820,4962062852,reddesert,0,124.920006,DST Jets  FLEX Cedric Tillman QB Lamar Jackson RB Bijan Robinson RB Emanuel Wilson TE Cole Kmet WR Amon-Ra St. Brown WR Justin Jefferson WR A.J. Brown,,,
3821,4966002743,bostonsbetter,0,124.88,DST Saints  FLEX Travis Kelce QB Patrick Mahomes RB Bijan Robinson RB D'Andre Swift TE Trey McBride WR Chris Olave WR Michael Wilson WR Luther Burden III,,,
3822,4965296965,tome926,0,124.82001,DST Saints  FLEX Tre Tucker QB Lamar Jackson RB Chase Brown RB Emanuel Wilson TE Trey McBride WR CeeDee Lamb WR Xavier Worthy WR Jakobi Meyers,,,
3822,4964908811,TheSSmith8,0,124.82,DST Packers  FLEX Juwan Johnson QB Tyler Shough RB Saquon Barkley RB Emanuel Wilson TE Brock Bowers WR Stefon Diggs WR Chris Olave WR Zay Flowers,,,
3824,4965434758,mgossett25,0,124.66,DST Browns  FLEX A.J. Brown QB Caleb Williams RB Aaron Jones Sr. RB David Montgomery TE Travis Kelce WR CeeDee Lamb WR Rome Odunze WR DK Metcalf,,,
3824,4959611738,amkenny,0,124.659996,DST Lions  FLEX Mack Hollins QB Jared Goff RB Quinshon Judkins RB David Montgomery TE Mark Andrews WR Jaxon Smith-Njigba WR Tee Higgins WR Michael Wilson,,,
3826,4964021705,zekafreak,0,124.64001,DST Raiders  FLEX Derrick Henry QB Mason Rudolph RB Kenneth Walker III RB David Montgomery TE Trey McBride WR Rashee Rice WR DK Metcalf WR Luther Burden III,,,
3827,4963213228,kingjamesd,0,124.46,DST Saints  FLEX Adonai Mitchell QB Jared Goff RB TreVeyon Henderson RB Travis Etienne Jr. TE Brock Bowers WR Amon-Ra St. Brown WR CeeDee Lamb WR Cedric Tillman,,,
3827,4965363746,ejpede11,0,124.46,DST Browns  FLEX Isaiah Likely QB Drake Maye RB Derrick Henry RB David Montgomery TE Trey McBride WR Amon-Ra St. Brown WR Stefon Diggs WR Adonai Mitchell,,,
3829,4965454873,coltensteele,0,124.380005,DST Browns  FLEX Trey McBride QB Jacoby Brissett RB Rhamondre Stevenson RB Bhayshul Tuten TE Hunter Henry WR CeeDee Lamb WR Rashee Rice WR Jameson Williams,,,
3829,4964025685,mnelson214,0,124.37999,DST Saints  FLEX Saquon Barkley QB Tyrod Taylor RB Derrick Henry RB TreVeyon Henderson TE Mike Gesicki WR CeeDee Lamb WR Rashee Rice WR Adonai Mitchell,,,
3831,4963273412,gamenole,0,124.36,DST Lions  FLEX Justin Jefferson QB Jared Goff RB Jahmyr Gibbs RB David Montgomery TE Dallas Goedert WR Jameson Williams WR Michael Wilson WR Rashid Shaheed,,,
3831,4965158269,Mjhavs,0,124.36,DST Lions  FLEX Quinshon Judkins QB Sam Darnold RB TreVeyon Henderson RB Breece Hall TE Tyler Warren WR Jaxon Smith-Njigba WR Rashid Shaheed WR Mitch Tinsley,,,
3833,4964587958,beaujoe35,0,124.32001,DST Bengals  FLEX T.J. Hockenson QB Lamar Jackson RB Saquon Barkley RB Emanuel Wilson TE Isaiah Likely WR Amon-Ra St. Brown WR CeeDee Lamb WR Zay Flowers,,,
3833,4964822642,Predictions2Good,0,124.32001,DST Browns  FLEX Kenneth Walker III QB Lamar Jackson RB David Montgomery RB Emanuel Wilson TE Kyle Pitts Sr. WR Rashee Rice WR Zay Flowers WR Rome Odunze,,,
3835,4964114384,Hareandadog,0,124.28,DST Browns  FLEX Tyler Warren QB Patrick Mahomes RB Saquon Barkley RB Alvin Kamara TE Trey McBride WR Rashee Rice WR Andrei Iosivas WR Adonai Mitchell,,,
3835,4963604515,brcromer,0,124.27999,DST Saints  FLEX Michael Pittman Jr. QB Patrick Mahomes RB TreVeyon Henderson RB Alvin Kamara TE Travis Kelce WR Rashee Rice WR Alec Pierce WR Michael Wilson,,,
3837,4965436579,rmschr12,0,124.259995,DST Raiders  FLEX Tee Higgins QB Drake Maye RB Emanuel Wilson RB Zach Charbonnet TE Theo Johnson WR CeeDee Lamb WR A.J. Brown WR Mack Hollins,,,
3838,4962846023,samach3,0,124.22,DST Saints  FLEX Derrick Henry QB Tyler Shough RB Aaron Jones Sr. RB Kareem Hunt TE Trey McBride WR Chris Olave WR Jameson Williams WR DeVonta Smith,,,
3839,4959586654,pack170,0,124.18,DST Seahawks  FLEX Jameson Williams QB Jacoby Brissett RB TreVeyon Henderson RB Travis Etienne Jr. TE Trey McBride WR Rome Odunze WR Michael Wilson WR Greg Dortch,,,
3840,4964619826,thebaldpolishwonder,0,124.08,DST Titans  FLEX Mack Hollins QB Jacoby Brissett RB Jonathan Taylor RB Zonovan Knight TE Trey McBride WR Rashee Rice WR Jakobi Meyers WR Andrei Iosivas,,,
3840,4958724486,poorpdop,0,124.079994,DST Browns  FLEX Alvin Kamara QB Patrick Mahomes RB Breece Hall RB Emanuel Wilson TE Travis Kelce WR Rashee Rice WR Jameson Williams WR Alec Pierce,,,
3842,4964353001,KingDubi,0,124.06,DST Patriots  FLEX Zach Charbonnet QB Drake Maye RB Jonathan Taylor RB Jahmyr Gibbs TE Gunnar Helm WR Alec Pierce WR Hollywood Brown WR Jerry Jeudy,,,
3842,4964903339,raykap,0,124.06,DST Jets  FLEX Darnell Mooney QB Jalen Hurts RB TreVeyon Henderson RB Alvin Kamara TE Tyler Warren WR Justin Jefferson WR A.J. Brown WR DeVonta Smith,,,
3844,4964303207,BipRoberts,0,124.020004,DST Seahawks  FLEX Trey McBride QB Lamar Jackson RB Jahmyr Gibbs RB D'Andre Swift TE Mark Andrews WR Zay Flowers WR DK Metcalf WR Adonai Mitchell,,,
3844,4962665608,ogplife,0,124.02,DST Browns  FLEX Michael Wilson QB Joe Flacco RB Bijan Robinson RB Javonte Williams TE Trey McBride WR Tee Higgins WR Christian Watson WR Mitch Tinsley,,,
3846,4964967527,StoutAce,0,123.98,DST Browns  FLEX Kyle Pitts Sr. QB Jacoby Brissett RB Saquon Barkley RB TreVeyon Henderson TE Travis Kelce WR Tee Higgins WR Chris Olave WR Michael Wilson,,,
3847,4960113766,pathomas27,0,123.96001,DST Browns  FLEX Alvin Kamara QB Drake Maye RB Chase Brown RB David Montgomery TE Trey McBride WR A.J. Brown WR DK Metcalf WR Kayshon Boutte,,,
3847,4965791184,eafern,0,123.96,DST Lions  FLEX Kenneth Walker III QB Caleb Williams RB Derrick Henry RB David Montgomery TE Colston Loveland WR CeeDee Lamb WR DeVonta Smith WR DK Metcalf,,,
3849,4958822224,TerryHoitz,0,123.880005,DST Packers  FLEX Trey McBride QB Jacoby Brissett RB Bijan Robinson RB Bhayshul Tuten TE Travis Kelce WR CeeDee Lamb WR Michael Wilson WR Adonai Mitchell,,,
3849,4965087930,Mciampa98,0,123.88,DST Packers  FLEX Dallas Goedert QB Jacoby Brissett RB Bijan Robinson RB Alvin Kamara TE Trey McBride WR Chris Olave WR Romeo Doubs WR Michael Wilson,,,
3851,4964877236,Rjmaiorano,0,123.78001,DST Lions  FLEX Michael Wilson QB Jacoby Brissett RB Saquon Barkley RB Emanuel Wilson TE Travis Kelce WR Tee Higgins WR Jameson Williams WR DeVonta Smith,,,
3851,4965480344,zjohnson25,0,123.78,DST Browns  FLEX Michael Wilson QB Patrick Mahomes RB Bijan Robinson RB Chase Brown TE Travis Kelce WR Tee Higgins WR Alec Pierce WR Luther Burden III,,,
3853,4962639030,bloodboys,0,123.76,DST Cardinals  FLEX Jake Ferguson QB Dak Prescott RB Saquon Barkley RB TreVeyon Henderson TE AJ Barner WR CeeDee Lamb WR DeVonta Smith WR Christian Watson,,,
3853,4964455819,buffalobuccaneer,0,123.76,DST Ravens  FLEX Zay Flowers QB Sam Darnold RB Travis Etienne Jr. RB David Montgomery TE Travis Kelce WR George Pickens WR Jameson Williams WR DeVonta Smith,,,
3855,4964494103,doubleshot100,0,123.71999,DST Browns  FLEX Trey McBride QB Tyler Shough RB Bijan Robinson RB Breece Hall TE Juwan Johnson WR Chris Olave WR Rome Odunze WR Darnell Mooney,,,
3856,4965355960,tuscany42,0,123.66,DST Raiders  FLEX Ashton Jeanty QB Jared Goff RB Bijan Robinson RB Kenneth Walker III TE Brock Wright WR Amon-Ra St. Brown WR Jameson Williams WR Luther Burden III,,,
3857,4965124476,spagdawg,0,123.56001,DST Saints  FLEX Chris Olave QB Jared Goff RB Aaron Jones Sr. RB David Montgomery TE Trey McBride WR Amon-Ra St. Brown WR Christian Watson WR Darius Slayton,,,
3857,4965312260,kingd3,0,123.56,DST Browns  FLEX Trey McBride QB Caleb Williams RB Saquon Barkley RB Kenneth Walker III TE Travis Kelce WR Rome Odunze WR Jameson Williams WR Michael Wilson,,,
3857,4965365216,J_money03,0,123.56,DST Packers  FLEX Hunter Henry QB Drake Maye RB TreVeyon Henderson RB Javonte Williams TE Trey McBride WR Zay Flowers WR Jameson Williams WR Luther Burden III,,,
3860,4962231715,kingbrady34,0,123.46001,DST Browns  FLEX CeeDee Lamb QB Drake Maye RB TreVeyon Henderson RB Quinshon Judkins TE Mike Gesicki WR Stefon Diggs WR DeVonta Smith WR Michael Wilson,,,
3860,4963571320,kfik777,0,123.46001,DST Browns  FLEX Travis Kelce QB Shedeur Sanders RB TreVeyon Henderson RB David Montgomery TE Noah Fant WR Amon-Ra St. Brown WR Rashee Rice WR Tee Higgins,,,
3860,4964916667,Tyler3396,0,123.46001,DST Jaguars  FLEX Amon-Ra St. Brown QB Shedeur Sanders RB Jaylen Warren RB Emanuel Wilson TE Brock Bowers WR Stefon Diggs WR Jerry Jeudy WR Andrei Iosivas,,,
3863,4962524368,tlayman23,0,123.380005,DST Saints  FLEX Travis Etienne Jr. QB Jacoby Brissett RB TreVeyon Henderson RB David Montgomery TE Trey McBride WR Rashee Rice WR Rome Odunze WR KhaDarel Hodge,,,
3863,4958072104,KrazyKoop,0,123.38,DST Steelers  FLEX Bhayshul Tuten QB Jacoby Brissett RB Derrick Henry RB TreVeyon Henderson TE Trey McBride WR Jameson Williams WR DK Metcalf WR Michael Wilson,,,
3863,4963115357,RSMdk01,0,123.38,DST Seahawks  FLEX Brock Bowers QB Jacoby Brissett RB David Montgomery RB Emanuel Wilson TE Trey McBride WR Rome Odunze WR Jameson Williams WR Michael Wilson,,,
3866,4964290740,Kmilnerjr,0,123.28001,DST Lions  FLEX Kyle Pitts Sr. QB Jacoby Brissett RB Bijan Robinson RB David Montgomery TE Trey McBride WR Chris Olave WR Michael Wilson WR Jakobi Meyers,,,
3866,4958484072,MisterDC22,0,123.28,DST Browns  FLEX A.J. Brown QB Jacoby Brissett RB TreVeyon Henderson RB David Montgomery TE Trey McBride WR Stefon Diggs WR Rome Odunze WR Andrei Iosivas,,,
3866,4965344604,wkear13,0,123.27999,DST Raiders  FLEX Romeo Doubs QB Patrick Mahomes RB Derrick Henry RB Ashton Jeanty TE Travis Kelce WR Rashee Rice WR Alec Pierce WR Adonai Mitchell,,,
3869,4963649634,jag449,0,123.26,DST Lions  FLEX Chase Brown QB Drake Maye RB Derrick Henry RB David Montgomery TE Hunter Henry WR Stefon Diggs WR DK Metcalf WR Christian Watson,,,
3870,4964852876,fjnmdn1,0,123.18,DST Saints  FLEX Michael Wilson QB Jacoby Brissett RB Derrick Henry RB Bhayshul Tuten TE Trey McBride WR Chris Olave WR Rome Odunze WR Jameson Williams,,,
3871,4964053562,Spriteman,0,123.16,DST Raiders  FLEX Darnell Mooney QB Jared Goff RB Chase Brown RB David Montgomery TE Trey McBride WR Amon-Ra St. Brown WR Jameson Williams WR Luther Burden III,,,
3871,4964149578,slickric1907,0,123.16,DST Saints  FLEX CeeDee Lamb QB Dak Prescott RB Saquon Barkley RB Travis Etienne Jr. TE Travis Kelce WR Jameson Williams WR Tre Tucker WR Chimere Dike,,,
3871,4962092780,byrneout64,0,123.159996,DST Packers  FLEX Jahmyr Gibbs QB Drake Maye RB TreVeyon Henderson RB Bhayshul Tuten TE Travis Kelce WR Jameson Williams WR Alec Pierce WR Mack Hollins,,,
3871,4964587829,JimCalhoun,0,123.15999,DST Saints  FLEX Luther Burden III QB Dak Prescott RB Saquon Barkley RB Jaylen Warren TE Taysom Hill WR CeeDee Lamb WR George Pickens WR Jameson Williams,,,
